pygame 2.6.1 (SDL 2.28.4, Python 3.12.6)
Hello from the pygame community. https://www.pygame.org/contribute.html

=== POWER PELLET EATEN! ===
  clyde: after update -> pos=(26,29), mode=frightened, in_house=False, eaten=False, dir=(25, 29), speed=1.0, fright_timer=244
  blinky: after update -> pos=(21,8), mode=frightened, in_house=False, eaten=False, dir=(21, 7), speed=1.0, fright_timer=243
  pinky: after update -> pos=(21,22), mode=frightened, in_house=False, eaten=False, dir=(21, 23), speed=1.0, fright_timer=243
  inky: after update -> pos=(-1,33), mode=frightened, in_house=False, eaten=False, dir=(17, 20), speed=1.0, fright_timer=243
  clyde: after update -> pos=(26,29), mode=frightened, in_house=False, eaten=False, dir=(25, 29), speed=1.0, fright_timer=243
  blinky: after update -> pos=(21,8), mode=frightened, in_house=False, eaten=False, dir=(21, 7), speed=1.0, fright_timer=242
  pinky: after update -> pos=(21,22), mode=frightened, in_house=False, eaten=False, dir=(21, 23), speed=1.0, fright_timer=242
  inky: after update -> pos=(-1,33), mode=frightened, in_house=False, eaten=False, dir=(17, 20), speed=1.0, fright_timer=242
  clyde: after update -> pos=(26,29), mode=frightened, in_house=False, eaten=False, dir=(25, 29), speed=1.0, fright_timer=242
  blinky: after update -> pos=(21,8), mode=frightened, in_house=False, eaten=False, dir=(21, 7), speed=1.0, fright_timer=241
  pinky: after update -> pos=(21,22), mode=frightened, in_house=False, eaten=False, dir=(21, 23), speed=1.0, fright_timer=241
  inky: after update -> pos=(-1,33), mode=frightened, in_house=False, eaten=False, dir=(17, 20), speed=1.0, fright_timer=241
  clyde: after update -> pos=(26,29), mode=frightened, in_house=False, eaten=False, dir=(25, 29), speed=1.0, fright_timer=241
  blinky: after update -> pos=(21,8), mode=frightened, in_house=False, eaten=False, dir=(21, 7), speed=1.0, fright_timer=240
  pinky: after update -> pos=(21,22), mode=frightened, in_house=False, eaten=False, dir=(21, 23), speed=1.0, fright_timer=240
  inky: after update -> pos=(-1,33), mode=frightened, in_house=False, eaten=False, dir=(17, 20), speed=1.0, fright_timer=240
  clyde: after update -> pos=(26,29), mode=frightened, in_house=False, eaten=False, dir=(25, 29), speed=1.0, fright_timer=240
  blinky: after update -> pos=(21,8), mode=frightened, in_house=False, eaten=False, dir=(21, 7), speed=1.0, fright_timer=239
  pinky: after update -> pos=(21,22), mode=frightened, in_house=False, eaten=False, dir=(21, 23), speed=1.0, fright_timer=239
  inky: after update -> pos=(-1,33), mode=frightened, in_house=False, eaten=False, dir=(17, 20), speed=1.0, fright_timer=239
  clyde: after update -> pos=(26,29), mode=frightened, in_house=False, eaten=False, dir=(25, 29), speed=1.0, fright_timer=239
  blinky: after update -> pos=(21,8), mode=frightened, in_house=False, eaten=False, dir=(21, 7), speed=1.0, fright_timer=238
  pinky: after update -> pos=(21,22), mode=frightened, in_house=False, eaten=False, dir=(21, 23), speed=1.0, fright_timer=238
  inky: after update -> pos=(-1,33), mode=frightened, in_house=False, eaten=False, dir=(17, 20), speed=1.0, fright_timer=238
  clyde: after update -> pos=(26,29), mode=frightened, in_house=False, eaten=False, dir=(25, 29), speed=1.0, fright_timer=238
  blinky: after update -> pos=(21,8), mode=frightened, in_house=False, eaten=False, dir=(21, 7), speed=1.0, fright_timer=237
  pinky: after update -> pos=(21,22), mode=frightened, in_house=False, eaten=False, dir=(21, 23), speed=1.0, fright_timer=237
  inky: after update -> pos=(-1,33), mode=frightened, in_house=False, eaten=False, dir=(17, 20), speed=1.0, fright_timer=237
  clyde: after update -> pos=(26,29), mode=frightened, in_house=False, eaten=False, dir=(25, 29), speed=1.0, fright_timer=237
  blinky: after update -> pos=(21,8), mode=frightened, in_house=False, eaten=False, dir=(21, 7), speed=1.0, fright_timer=236
  pinky: after update -> pos=(21,22), mode=frightened, in_house=False, eaten=False, dir=(21, 23), speed=1.0, fright_timer=236
  inky: after update -> pos=(-1,33), mode=frightened, in_house=False, eaten=False, dir=(17, 20), speed=1.0, fright_timer=236
  clyde: after update -> pos=(26,29), mode=frightened, in_house=False, eaten=False, dir=(25, 29), speed=1.0, fright_timer=236
  blinky: after update -> pos=(21,8), mode=frightened, in_house=False, eaten=False, dir=(21, 7), speed=1.0, fright_timer=235
  pinky: after update -> pos=(21,22), mode=frightened, in_house=False, eaten=False, dir=(21, 23), speed=1.0, fright_timer=235
  inky: after update -> pos=(-1,33), mode=frightened, in_house=False, eaten=False, dir=(17, 20), speed=1.0, fright_timer=235
  clyde: after update -> pos=(26,29), mode=frightened, in_house=False, eaten=False, dir=(25, 29), speed=1.0, fright_timer=235
  blinky: after update -> pos=(21,8), mode=frightened, in_house=False, eaten=False, dir=(21, 7), speed=1.0, fright_timer=234
  pinky: after update -> pos=(21,22), mode=frightened, in_house=False, eaten=False, dir=(21, 23), speed=1.0, fright_timer=234
  inky: after update -> pos=(-1,33), mode=frightened, in_house=False, eaten=False, dir=(17, 20), speed=1.0, fright_timer=234
  clyde: after update -> pos=(26,29), mode=frightened, in_house=False, eaten=False, dir=(25, 29), speed=1.0, fright_timer=234
  blinky: after update -> pos=(21,8), mode=frightened, in_house=False, eaten=False, dir=(21, 7), speed=1.0, fright_timer=233
  pinky: after update -> pos=(21,22), mode=frightened, in_house=False, eaten=False, dir=(21, 23), speed=1.0, fright_timer=233
  inky: after update -> pos=(-1,33), mode=frightened, in_house=False, eaten=False, dir=(17, 20), speed=1.0, fright_timer=233
  clyde: after update -> pos=(26,29), mode=frightened, in_house=False, eaten=False, dir=(25, 29), speed=1.0, fright_timer=233
  blinky: after update -> pos=(6,22), mode=frightened, in_house=False, eaten=False, dir=(6, 23), speed=1.0, fright_timer=232
  pinky: after update -> pos=(21,22), mode=frightened, in_house=False, eaten=False, dir=(21, 23), speed=1.0, fright_timer=232
  inky: after update -> pos=(-1,33), mode=frightened, in_house=False, eaten=False, dir=(17, 20), speed=1.0, fright_timer=232
  clyde: after update -> pos=(26,29), mode=frightened, in_house=False, eaten=False, dir=(25, 29), speed=1.0, fright_timer=232
  blinky: after update -> pos=(6,22), mode=frightened, in_house=False, eaten=False, dir=(6, 23), speed=1.0, fright_timer=231
  pinky: after update -> pos=(21,22), mode=frightened, in_house=False, eaten=False, dir=(21, 23), speed=1.0, fright_timer=231
  inky: after update -> pos=(-1,33), mode=frightened, in_house=False, eaten=False, dir=(17, 20), speed=1.0, fright_timer=231
  clyde: after update -> pos=(26,29), mode=frightened, in_house=False, eaten=False, dir=(25, 29), speed=1.0, fright_timer=231
  blinky: after update -> pos=(6,22), mode=frightened, in_house=False, eaten=False, dir=(6, 23), speed=1.0, fright_timer=230
  pinky: after update -> pos=(21,22), mode=frightened, in_house=False, eaten=False, dir=(21, 23), speed=1.0, fright_timer=230
  inky: after update -> pos=(-1,33), mode=frightened, in_house=False, eaten=False, dir=(17, 20), speed=1.0, fright_timer=230
  clyde: after update -> pos=(26,29), mode=frightened, in_house=False, eaten=False, dir=(25, 29), speed=1.0, fright_timer=230
  blinky: after update -> pos=(6,22), mode=frightened, in_house=False, eaten=False, dir=(6, 23), speed=1.0, fright_timer=229
  pinky: after update -> pos=(21,22), mode=frightened, in_house=False, eaten=False, dir=(21, 23), speed=1.0, fright_timer=229
  inky: after update -> pos=(-1,33), mode=frightened, in_house=False, eaten=False, dir=(17, 20), speed=1.0, fright_timer=229
  clyde: after update -> pos=(26,29), mode=frightened, in_house=False, eaten=False, dir=(25, 29), speed=1.0, fright_timer=229
  blinky: after update -> pos=(6,22), mode=frightened, in_house=False, eaten=False, dir=(6, 23), speed=1.0, fright_timer=228
  pinky: after update -> pos=(21,22), mode=frightened, in_house=False, eaten=False, dir=(21, 23), speed=1.0, fright_timer=228
  inky: after update -> pos=(-1,33), mode=frightened, in_house=False, eaten=False, dir=(17, 20), speed=1.0, fright_timer=228
  clyde: after update -> pos=(26,29), mode=frightened, in_house=False, eaten=False, dir=(25, 29), speed=1.0, fright_timer=228
  blinky: after update -> pos=(6,22), mode=frightened, in_house=False, eaten=False, dir=(6, 23), speed=1.0, fright_timer=227
  pinky: after update -> pos=(21,22), mode=frightened, in_house=False, eaten=False, dir=(21, 23), speed=1.0, fright_timer=227
  inky: after update -> pos=(16,53), mode=frightened, in_house=False, eaten=False, dir=(17, 20), speed=1.0, fright_timer=227
  clyde: after update -> pos=(26,29), mode=frightened, in_house=False, eaten=False, dir=(25, 29), speed=1.0, fright_timer=227
  blinky: after update -> pos=(6,22), mode=frightened, in_house=False, eaten=False, dir=(6, 23), speed=1.0, fright_timer=226
  pinky: after update -> pos=(21,22), mode=frightened, in_house=False, eaten=False, dir=(21, 23), speed=1.0, fright_timer=226
  inky: after update -> pos=(16,53), mode=frightened, in_house=False, eaten=False, dir=(17, 20), speed=1.0, fright_timer=226
  clyde: after update -> pos=(26,29), mode=frightened, in_house=False, eaten=False, dir=(25, 29), speed=1.0, fright_timer=226
  blinky: after update -> pos=(6,22), mode=frightened, in_house=False, eaten=False, dir=(6, 23), speed=1.0, fright_timer=225
  pinky: after update -> pos=(21,22), mode=frightened, in_house=False, eaten=False, dir=(21, 23), speed=1.0, fright_timer=225
  inky: after update -> pos=(16,53), mode=frightened, in_house=False, eaten=False, dir=(17, 20), speed=1.0, fright_timer=225
  clyde: after update -> pos=(26,29), mode=frightened, in_house=False, eaten=False, dir=(25, 29), speed=1.0, fright_timer=225
  blinky: after update -> pos=(6,22), mode=frightened, in_house=False, eaten=False, dir=(6, 23), speed=1.0, fright_timer=224
  pinky: after update -> pos=(21,22), mode=frightened, in_house=False, eaten=False, dir=(21, 23), speed=1.0, fright_timer=224
  inky: after update -> pos=(16,53), mode=frightened, in_house=False, eaten=False, dir=(17, 20), speed=1.0, fright_timer=224
  clyde: after update -> pos=(26,29), mode=frightened, in_house=False, eaten=False, dir=(25, 29), speed=1.0, fright_timer=224
  blinky: after update -> pos=(6,22), mode=frightened, in_house=False, eaten=False, dir=(6, 23), speed=1.0, fright_timer=223
  pinky: after update -> pos=(21,22), mode=frightened, in_house=False, eaten=False, dir=(21, 23), speed=1.0, fright_timer=223
  inky: after update -> pos=(16,53), mode=frightened, in_house=False, eaten=False, dir=(17, 20), speed=1.0, fright_timer=223
  clyde: after update -> pos=(26,29), mode=frightened, in_house=False, eaten=False, dir=(25, 29), speed=1.0, fright_timer=223
  blinky: after update -> pos=(6,22), mode=frightened, in_house=False, eaten=False, dir=(6, 23), speed=1.0, fright_timer=222
  pinky: after update -> pos=(21,22), mode=frightened, in_house=False, eaten=False, dir=(21, 23), speed=1.0, fright_timer=222
  inky: after update -> pos=(16,53), mode=frightened, in_house=False, eaten=False, dir=(17, 20), speed=1.0, fright_timer=222
  clyde: after update -> pos=(26,29), mode=frightened, in_house=False, eaten=False, dir=(25, 29), speed=1.0, fright_timer=222
  blinky: after update -> pos=(6,22), mode=frightened, in_house=False, eaten=False, dir=(6, 23), speed=1.0, fright_timer=221
  pinky: after update -> pos=(21,22), mode=frightened, in_house=False, eaten=False, dir=(21, 23), speed=1.0, fright_timer=221
  inky: after update -> pos=(16,53), mode=frightened, in_house=False, eaten=False, dir=(17, 20), speed=1.0, fright_timer=221
  clyde: after update -> pos=(26,29), mode=frightened, in_house=False, eaten=False, dir=(25, 29), speed=1.0, fright_timer=221
  blinky: after update -> pos=(6,22), mode=frightened, in_house=False, eaten=False, dir=(6, 23), speed=1.0, fright_timer=220
  pinky: after update -> pos=(21,22), mode=frightened, in_house=False, eaten=False, dir=(21, 23), speed=1.0, fright_timer=220
  inky: after update -> pos=(16,53), mode=frightened, in_house=False, eaten=False, dir=(17, 20), speed=1.0, fright_timer=220
  clyde: after update -> pos=(26,29), mode=frightened, in_house=False, eaten=False, dir=(25, 29), speed=1.0, fright_timer=220
  blinky: after update -> pos=(6,22), mode=frightened, in_house=False, eaten=False, dir=(6, 23), speed=1.0, fright_timer=219
  pinky: after update -> pos=(21,22), mode=frightened, in_house=False, eaten=False, dir=(21, 23), speed=1.0, fright_timer=219
  inky: after update -> pos=(16,53), mode=frightened, in_house=False, eaten=False, dir=(17, 20), speed=1.0, fright_timer=219
  clyde: after update -> pos=(26,29), mode=frightened, in_house=False, eaten=False, dir=(25, 29), speed=1.0, fright_timer=219
  blinky: after update -> pos=(6,22), mode=frightened, in_house=False, eaten=False, dir=(6, 23), speed=1.0, fright_timer=218
  pinky: after update -> pos=(21,22), mode=frightened, in_house=False, eaten=False, dir=(21, 23), speed=1.0, fright_timer=218
  inky: after update -> pos=(16,53), mode=frightened, in_house=False, eaten=False, dir=(17, 20), speed=1.0, fright_timer=218
  clyde: after update -> pos=(26,29), mode=frightened, in_house=False, eaten=False, dir=(25, 29), speed=1.0, fright_timer=218
  blinky: after update -> pos=(6,22), mode=frightened, in_house=False, eaten=False, dir=(6, 23), speed=1.0, fright_timer=217
  pinky: after update -> pos=(21,22), mode=frightened, in_house=False, eaten=False, dir=(21, 23), speed=1.0, fright_timer=217
  inky: after update -> pos=(16,53), mode=frightened, in_house=False, eaten=False, dir=(17, 20), speed=1.0, fright_timer=217
  clyde: after update -> pos=(26,29), mode=frightened, in_house=False, eaten=False, dir=(25, 29), speed=1.0, fright_timer=217
  blinky: after update -> pos=(6,22), mode=frightened, in_house=False, eaten=False, dir=(6, 23), speed=1.0, fright_timer=216
  pinky: after update -> pos=(21,22), mode=frightened, in_house=False, eaten=False, dir=(21, 23), speed=1.0, fright_timer=216
  inky: after update -> pos=(16,53), mode=frightened, in_house=False, eaten=False, dir=(17, 20), speed=1.0, fright_timer=216
  clyde: after update -> pos=(26,29), mode=frightened, in_house=False, eaten=False, dir=(25, 29), speed=1.0, fright_timer=216
  blinky: after update -> pos=(6,22), mode=frightened, in_house=False, eaten=False, dir=(6, 23), speed=1.0, fright_timer=215
  pinky: after update -> pos=(21,22), mode=frightened, in_house=False, eaten=False, dir=(21, 23), speed=1.0, fright_timer=215
  inky: after update -> pos=(16,53), mode=frightened, in_house=False, eaten=False, dir=(17, 20), speed=1.0, fright_timer=215
  clyde: after update -> pos=(26,29), mode=frightened, in_house=False, eaten=False, dir=(25, 29), speed=1.0, fright_timer=215
  blinky: after update -> pos=(6,22), mode=frightened, in_house=False, eaten=False, dir=(6, 23), speed=1.0, fright_timer=214
  pinky: after update -> pos=(21,22), mode=frightened, in_house=False, eaten=False, dir=(21, 23), speed=1.0, fright_timer=214
  inky: after update -> pos=(16,53), mode=frightened, in_house=False, eaten=False, dir=(17, 20), speed=1.0, fright_timer=214
  clyde: after update -> pos=(26,29), mode=frightened, in_house=False, eaten=False, dir=(25, 29), speed=1.0, fright_timer=214
  blinky: after update -> pos=(6,22), mode=frightened, in_house=False, eaten=False, dir=(6, 23), speed=1.0, fright_timer=213
  pinky: after update -> pos=(21,22), mode=frightened, in_house=False, eaten=False, dir=(21, 23), speed=1.0, fright_timer=213
  inky: after update -> pos=(16,53), mode=frightened, in_house=False, eaten=False, dir=(17, 20), speed=1.0, fright_timer=213
  clyde: after update -> pos=(26,29), mode=frightened, in_house=False, eaten=False, dir=(25, 29), speed=1.0, fright_timer=213
  blinky: after update -> pos=(6,22), mode=frightened, in_house=False, eaten=False, dir=(6, 23), speed=1.0, fright_timer=212
  pinky: after update -> pos=(21,22), mode=frightened, in_house=False, eaten=False, dir=(21, 23), speed=1.0, fright_timer=212
  inky: after update -> pos=(16,53), mode=frightened, in_house=False, eaten=False, dir=(17, 20), speed=1.0, fright_timer=212
  clyde: after update -> pos=(26,29), mode=frightened, in_house=False, eaten=False, dir=(25, 29), speed=1.0, fright_timer=212
  blinky: after update -> pos=(6,22), mode=frightened, in_house=False, eaten=False, dir=(6, 23), speed=1.0, fright_timer=211
  pinky: after update -> pos=(21,22), mode=frightened, in_house=False, eaten=False, dir=(21, 23), speed=1.0, fright_timer=211
  inky: after update -> pos=(16,53), mode=frightened, in_house=False, eaten=False, dir=(17, 20), speed=1.0, fright_timer=211
  clyde: after update -> pos=(26,29), mode=frightened, in_house=False, eaten=False, dir=(25, 29), speed=1.0, fright_timer=211
  blinky: after update -> pos=(6,22), mode=frightened, in_house=False, eaten=False, dir=(6, 23), speed=1.0, fright_timer=210
  pinky: after update -> pos=(21,22), mode=frightened, in_house=False, eaten=False, dir=(21, 23), speed=1.0, fright_timer=210
  inky: after update -> pos=(16,53), mode=frightened, in_house=False, eaten=False, dir=(17, 20), speed=1.0, fright_timer=210
  clyde: after update -> pos=(26,29), mode=frightened, in_house=False, eaten=False, dir=(25, 29), speed=1.0, fright_timer=210
  blinky: after update -> pos=(6,22), mode=frightened, in_house=False, eaten=False, dir=(6, 23), speed=1.0, fright_timer=209
  pinky: after update -> pos=(21,22), mode=frightened, in_house=False, eaten=False, dir=(21, 23), speed=1.0, fright_timer=209
  inky: after update -> pos=(16,53), mode=frightened, in_house=False, eaten=False, dir=(17, 20), speed=1.0, fright_timer=209
  clyde: after update -> pos=(26,29), mode=frightened, in_house=False, eaten=False, dir=(25, 29), speed=1.0, fright_timer=209
  blinky: after update -> pos=(6,22), mode=frightened, in_house=False, eaten=False, dir=(6, 23), speed=1.0, fright_timer=208
  pinky: after update -> pos=(21,22), mode=frightened, in_house=False, eaten=False, dir=(21, 23), speed=1.0, fright_timer=208
  inky: after update -> pos=(16,53), mode=frightened, in_house=False, eaten=False, dir=(17, 20), speed=1.0, fright_timer=208
  clyde: after update -> pos=(26,29), mode=frightened, in_house=False, eaten=False, dir=(25, 29), speed=1.0, fright_timer=208
  blinky: after update -> pos=(6,22), mode=frightened, in_house=False, eaten=False, dir=(6, 23), speed=1.0, fright_timer=207
  pinky: after update -> pos=(21,22), mode=frightened, in_house=False, eaten=False, dir=(21, 23), speed=1.0, fright_timer=207
  inky: after update -> pos=(16,53), mode=frightened, in_house=False, eaten=False, dir=(17, 20), speed=1.0, fright_timer=207
  clyde: after update -> pos=(26,29), mode=frightened, in_house=False, eaten=False, dir=(25, 29), speed=1.0, fright_timer=207
  blinky: after update -> pos=(6,22), mode=frightened, in_house=False, eaten=False, dir=(6, 23), speed=1.0, fright_timer=206
  pinky: after update -> pos=(21,22), mode=frightened, in_house=False, eaten=False, dir=(21, 23), speed=1.0, fright_timer=206
  inky: after update -> pos=(16,53), mode=frightened, in_house=False, eaten=False, dir=(17, 20), speed=1.0, fright_timer=206
  clyde: after update -> pos=(26,29), mode=frightened, in_house=False, eaten=False, dir=(25, 29), speed=1.0, fright_timer=206
  blinky: after update -> pos=(6,22), mode=frightened, in_house=False, eaten=False, dir=(6, 23), speed=1.0, fright_timer=205
  pinky: after update -> pos=(21,22), mode=frightened, in_house=False, eaten=False, dir=(21, 23), speed=1.0, fright_timer=205
  inky: after update -> pos=(16,53), mode=frightened, in_house=False, eaten=False, dir=(17, 20), speed=1.0, fright_timer=205
  clyde: after update -> pos=(26,29), mode=frightened, in_house=False, eaten=False, dir=(25, 29), speed=1.0, fright_timer=205
  blinky: after update -> pos=(6,22), mode=frightened, in_house=False, eaten=False, dir=(6, 23), speed=1.0, fright_timer=204
  pinky: after update -> pos=(21,22), mode=frightened, in_house=False, eaten=False, dir=(21, 23), speed=1.0, fright_timer=204
  inky: after update -> pos=(16,53), mode=frightened, in_house=False, eaten=False, dir=(17, 20), speed=1.0, fright_timer=204
  clyde: after update -> pos=(26,29), mode=frightened, in_house=False, eaten=False, dir=(25, 29), speed=1.0, fright_timer=204
  blinky: after update -> pos=(6,22), mode=frightened, in_house=False, eaten=False, dir=(6, 23), speed=1.0, fright_timer=203
  pinky: after update -> pos=(21,22), mode=frightened, in_house=False, eaten=False, dir=(21, 23), speed=1.0, fright_timer=203
  inky: after update -> pos=(16,53), mode=frightened, in_house=False, eaten=False, dir=(17, 20), speed=1.0, fright_timer=203
  clyde: after update -> pos=(26,29), mode=frightened, in_house=False, eaten=False, dir=(25, 29), speed=1.0, fright_timer=203
  blinky: after update -> pos=(12,45), mode=frightened, in_house=False, eaten=False, dir=(6, 23), speed=1.0, fright_timer=202
  pinky: after update -> pos=(21,22), mode=frightened, in_house=False, eaten=False, dir=(21, 23), speed=1.0, fright_timer=202
  inky: after update -> pos=(16,53), mode=frightened, in_house=False, eaten=False, dir=(17, 20), speed=1.0, fright_timer=202
  clyde: after update -> pos=(26,29), mode=frightened, in_house=False, eaten=False, dir=(25, 29), speed=1.0, fright_timer=202
  blinky: after update -> pos=(12,45), mode=frightened, in_house=False, eaten=False, dir=(6, 23), speed=1.0, fright_timer=201
  pinky: after update -> pos=(21,22), mode=frightened, in_house=False, eaten=False, dir=(21, 23), speed=1.0, fright_timer=201
  inky: after update -> pos=(16,53), mode=frightened, in_house=False, eaten=False, dir=(17, 20), speed=1.0, fright_timer=201
  clyde: after update -> pos=(26,29), mode=frightened, in_house=False, eaten=False, dir=(25, 29), speed=1.0, fright_timer=201
  blinky: after update -> pos=(12,45), mode=frightened, in_house=False, eaten=False, dir=(6, 23), speed=1.0, fright_timer=200
  pinky: after update -> pos=(6,68), mode=frightened, in_house=False, eaten=False, dir=(21, 23), speed=1.0, fright_timer=200
  inky: after update -> pos=(16,53), mode=frightened, in_house=False, eaten=False, dir=(17, 20), speed=1.0, fright_timer=200
  clyde: after update -> pos=(19,87), mode=frightened, in_house=False, eaten=False, dir=(25, 29), speed=1.0, fright_timer=200
  blinky: after update -> pos=(12,45), mode=frightened, in_house=False, eaten=False, dir=(6, 23), speed=1.0, fright_timer=199
  pinky: after update -> pos=(6,68), mode=frightened, in_house=False, eaten=False, dir=(21, 23), speed=1.0, fright_timer=199
  inky: after update -> pos=(16,53), mode=frightened, in_house=False, eaten=False, dir=(17, 20), speed=1.0, fright_timer=199
  clyde: after update -> pos=(19,87), mode=frightened, in_house=False, eaten=False, dir=(25, 29), speed=1.0, fright_timer=199
  blinky: after update -> pos=(12,45), mode=frightened, in_house=False, eaten=False, dir=(6, 23), speed=1.0, fright_timer=198
  pinky: after update -> pos=(6,68), mode=frightened, in_house=False, eaten=False, dir=(21, 23), speed=1.0, fright_timer=198
  inky: after update -> pos=(16,53), mode=frightened, in_house=False, eaten=False, dir=(17, 20), speed=1.0, fright_timer=198
  clyde: after update -> pos=(19,87), mode=frightened, in_house=False, eaten=False, dir=(25, 29), speed=1.0, fright_timer=198
  blinky: after update -> pos=(12,45), mode=frightened, in_house=False, eaten=False, dir=(6, 23), speed=1.0, fright_timer=197
  pinky: after update -> pos=(6,68), mode=frightened, in_house=False, eaten=False, dir=(21, 23), speed=1.0, fright_timer=197
  inky: after update -> pos=(16,53), mode=frightened, in_house=False, eaten=False, dir=(17, 20), speed=1.0, fright_timer=197
  clyde: after update -> pos=(19,87), mode=frightened, in_house=False, eaten=False, dir=(25, 29), speed=1.0, fright_timer=197
  blinky: after update -> pos=(12,45), mode=frightened, in_house=False, eaten=False, dir=(6, 23), speed=1.0, fright_timer=196
  pinky: after update -> pos=(6,68), mode=frightened, in_house=False, eaten=False, dir=(21, 23), speed=1.0, fright_timer=196
  inky: after update -> pos=(16,53), mode=frightened, in_house=False, eaten=False, dir=(17, 20), speed=1.0, fright_timer=196
  clyde: after update -> pos=(19,87), mode=frightened, in_house=False, eaten=False, dir=(25, 29), speed=1.0, fright_timer=196
  blinky: after update -> pos=(12,45), mode=frightened, in_house=False, eaten=False, dir=(6, 23), speed=1.0, fright_timer=195
  pinky: after update -> pos=(6,68), mode=frightened, in_house=False, eaten=False, dir=(21, 23), speed=1.0, fright_timer=195
  inky: after update -> pos=(16,53), mode=frightened, in_house=False, eaten=False, dir=(17, 20), speed=1.0, fright_timer=195
  clyde: after update -> pos=(19,87), mode=frightened, in_house=False, eaten=False, dir=(25, 29), speed=1.0, fright_timer=195
  blinky: after update -> pos=(12,45), mode=frightened, in_house=False, eaten=False, dir=(6, 23), speed=1.0, fright_timer=194
  pinky: after update -> pos=(6,68), mode=frightened, in_house=False, eaten=False, dir=(21, 23), speed=1.0, fright_timer=194
  inky: after update -> pos=(16,53), mode=frightened, in_house=False, eaten=False, dir=(17, 20), speed=1.0, fright_timer=194
  clyde: after update -> pos=(19,87), mode=frightened, in_house=False, eaten=False, dir=(25, 29), speed=1.0, fright_timer=194
  blinky: after update -> pos=(12,45), mode=frightened, in_house=False, eaten=False, dir=(6, 23), speed=1.0, fright_timer=193
  pinky: after update -> pos=(6,68), mode=frightened, in_house=False, eaten=False, dir=(21, 23), speed=1.0, fright_timer=193
  inky: after update -> pos=(16,53), mode=frightened, in_house=False, eaten=False, dir=(17, 20), speed=1.0, fright_timer=193
  clyde: after update -> pos=(19,87), mode=frightened, in_house=False, eaten=False, dir=(25, 29), speed=1.0, fright_timer=193
  blinky: after update -> pos=(12,45), mode=frightened, in_house=False, eaten=False, dir=(6, 23), speed=1.0, fright_timer=192
  pinky: after update -> pos=(6,68), mode=frightened, in_house=False, eaten=False, dir=(21, 23), speed=1.0, fright_timer=192
  inky: after update -> pos=(16,53), mode=frightened, in_house=False, eaten=False, dir=(17, 20), speed=1.0, fright_timer=192
  clyde: after update -> pos=(19,87), mode=frightened, in_house=False, eaten=False, dir=(25, 29), speed=1.0, fright_timer=192
  blinky: after update -> pos=(12,45), mode=frightened, in_house=False, eaten=False, dir=(6, 23), speed=1.0, fright_timer=191
  pinky: after update -> pos=(6,68), mode=frightened, in_house=False, eaten=False, dir=(21, 23), speed=1.0, fright_timer=191
  inky: after update -> pos=(16,53), mode=frightened, in_house=False, eaten=False, dir=(17, 20), speed=1.0, fright_timer=191
  clyde: after update -> pos=(19,87), mode=frightened, in_house=False, eaten=False, dir=(25, 29), speed=1.0, fright_timer=191
  blinky: after update -> pos=(12,45), mode=frightened, in_house=False, eaten=False, dir=(6, 23), speed=1.0, fright_timer=190
  pinky: after update -> pos=(6,68), mode=frightened, in_house=False, eaten=False, dir=(21, 23), speed=1.0, fright_timer=190
  inky: after update -> pos=(16,53), mode=frightened, in_house=False, eaten=False, dir=(17, 20), speed=1.0, fright_timer=190
  clyde: after update -> pos=(19,87), mode=frightened, in_house=False, eaten=False, dir=(25, 29), speed=1.0, fright_timer=190
  blinky: after update -> pos=(12,45), mode=frightened, in_house=False, eaten=False, dir=(6, 23), speed=1.0, fright_timer=189
  pinky: after update -> pos=(6,68), mode=frightened, in_house=False, eaten=False, dir=(21, 23), speed=1.0, fright_timer=189
  inky: after update -> pos=(16,53), mode=frightened, in_house=False, eaten=False, dir=(17, 20), speed=1.0, fright_timer=189
  clyde: after update -> pos=(19,87), mode=frightened, in_house=False, eaten=False, dir=(25, 29), speed=1.0, fright_timer=189
  blinky: after update -> pos=(12,45), mode=frightened, in_house=False, eaten=False, dir=(6, 23), speed=1.0, fright_timer=188
  pinky: after update -> pos=(6,68), mode=frightened, in_house=False, eaten=False, dir=(21, 23), speed=1.0, fright_timer=188
  inky: after update -> pos=(16,53), mode=frightened, in_house=False, eaten=False, dir=(17, 20), speed=1.0, fright_timer=188
  clyde: after update -> pos=(19,87), mode=frightened, in_house=False, eaten=False, dir=(25, 29), speed=1.0, fright_timer=188
  blinky: after update -> pos=(12,45), mode=frightened, in_house=False, eaten=False, dir=(6, 23), speed=1.0, fright_timer=187
  pinky: after update -> pos=(6,68), mode=frightened, in_house=False, eaten=False, dir=(21, 23), speed=1.0, fright_timer=187
  inky: after update -> pos=(16,53), mode=frightened, in_house=False, eaten=False, dir=(17, 20), speed=1.0, fright_timer=187
  clyde: after update -> pos=(19,87), mode=frightened, in_house=False, eaten=False, dir=(25, 29), speed=1.0, fright_timer=187
  blinky: after update -> pos=(12,45), mode=frightened, in_house=False, eaten=False, dir=(6, 23), speed=1.0, fright_timer=186
  pinky: after update -> pos=(6,68), mode=frightened, in_house=False, eaten=False, dir=(21, 23), speed=1.0, fright_timer=186
  inky: after update -> pos=(16,53), mode=frightened, in_house=False, eaten=False, dir=(17, 20), speed=1.0, fright_timer=186
